batch_size,relative_time_s,power_total_W
32,195.10000000000002,1722.8471463309966
32,195.20000000000002,1715.4520820155274
32,195.3,1712.944577663029
32,195.4,1733.2152389571604
32,195.5,1738.7213319464997
32,195.60000000000002,1735.4297966487404
32,195.70000000000002,1742.9783826479422
32,195.8,1751.5057572215255
32,195.9,1753.6433785113293
32,196.0,1761.526611225358
32,196.10000000000002,1761.797981517241
32,196.20000000000002,1753.7061176660084
32,196.3,1911.4504566955854
32,196.4,1849.1374614643196
32,196.5,1734.4122605603598
32,196.60000000000002,1725.4266579372756
32,196.70000000000002,1727.5553152551922
32,196.8,1755.776000328843
32,196.9,1757.299102911158
32,197.0,1727.4302599008722
32,197.10000000000002,1724.2318815445938
32,197.20000000000002,1736.1118588737381
32,197.3,1732.1293899247714
32,197.4,1855.9153640714403
32,197.5,2065.7004943502693
32,197.60000000000002,1943.2060048767155
32,197.70000000000002,2117.2233480757104
32,197.8,1973.6601097426108
32,197.9,1742.6962672325062
32,198.0,1742.0670074536529
32,198.10000000000002,1738.9830101405662
32,198.20000000000002,1740.5603286626847
32,198.3,1737.1828000581588
32,198.4,1738.598295968605
32,198.5,1766.310972793881
32,198.60000000000002,1742.8119314029304
32,198.70000000000002,1713.4647399195542
32,198.8,1715.8078791457974
32,198.9,1723.2286134526673
32,199.0,1740.564876587572
32,199.10000000000002,1773.1406695766225
32,199.20000000000002,1755.1605362470832
32,199.3,1711.4687473507088
32,199.4,1707.919991148571
32,199.5,1712.665411471191
32,199.60000000000002,1711.5268762552457
32,199.70000000000002,1712.6472656151784
32,199.8,1704.2213047192836
32,199.9,1694.7414261802408
32,200.0,1700.9353884749287
32,200.10000000000002,1718.1863986446217
32,200.20000000000002,1721.4394635072974
32,200.3,1769.9898700903682
32,200.4,1752.9514276137772
32,200.5,1702.9454973764475
32,200.60000000000002,1689.9647632852525
32,200.70000000000002,1702.8742344902244
32,200.8,1721.4616929001372
32,200.9,1723.2988084951853
32,201.0,1702.7523616919877
32,201.10000000000002,1705.1935471349827
32,201.20000000000002,1722.4987460439797
32,201.3,1725.2716194094432
32,201.4,1724.1573108283412
32,201.5,1730.8523807897784
32,201.60000000000002,1754.4787898604188
32,201.70000000000002,1801.697890595693
32,201.8,1761.665627613802
32,201.9,1737.3024581670559
32,202.0,1744.1509101087988
32,202.10000000000002,1726.1273932661659
32,202.20000000000002,1710.816712255166
32,202.3,1724.1733636815543
32,202.4,1767.625753900484
32,202.5,1764.5686870926772
32,202.60000000000002,1723.9249979278377
32,202.70000000000002,1790.026221709899
32,202.8,1826.9343059602818
